reporterISO,partnerISO,primaryValue
AND,NER,408.46937508459325
AND,NGA,123430011.8951583
AND,NIC,27576.613627094994
AND,NLD,605934.4751389264
AND,NOR,2650832.627733283
AND,NPL,7221.818123451794
AND,NZL,2176.3546699342824
AND,OMN,76.33801926601238
AND,PAK,13.261992697551728
AND,PAN,9927.183735596891
AND,PER,598.8187562725532
AND,POL,1290928.3370763992
AND,PRT,380946.2808921289
AND,PRY,20572.869743665025
AND,PYF,55.70036932971726
AND,ROU,16841.185040641798
AND,RUS,68087.73360886546
AND,RWA,53073.29788076107
AND,SAU,79713.80248060558
AND,SDN,127236.88413958105
AND,SEN,7038.801961125945
AND,SGP,12009.10970202643
AND,SLV,215330.53266259373
AND,SRB,298492.3113412409
AND,SVK,1133787.8104990544
AND,SVN,126307.88155111753
AND,SWE,92810.74039564139
AND,SWZ,1299.6580437695625
AND,SYC,453744.6398259837
AND,SYR,16639.756590754303
AND,TGO,4053.772088672321
AND,THA,201537.1982276146
AND,TJK,18530.032837611885
AND,TTO,696.2546166214657
AND,TUN,21781.49680645896
AND,TUR,819.5911487086968
AND,TZA,309115.16749197984
AND,UKR,3203.43433609362
AND,URY,10546.599692728012
AND,USA,319825.5527945226
AND,UZB,14473.085164788135
AND,VCT,73108.72404415853
AND,VEN,96.33511495501575
AND,VNM,4078.3359515467264
AND,VUT,3133.145774796596
AND,WSM,180.36310068670352
AND,YEM,69480.24284210839
AND,ZAF,15360.419235295562
AND,ZMB,191887.68481172418
AND,ZWE,2059.216130134252
ARE,ABW,22343.80529683515
ARE,AFG,1484285325.3531811
ARE,AGO,231199599.71341267
ARE,AIA,51044.74679324173
ARE,ALB,3590520.074152681
ARE,AND,2651408.5317554735
ARE,ARG,9832908.87120744
ARE,ARM,64770700.35882278
ARE,ATG,19953.994212736332
ARE,AUS,1413173183.7000449
ARE,AUT,34287421.97412399
ARE,AZE,190202454.2232623
ARE,BDI,12390337.49192205
ARE,BEL,1234495681.6572447
ARE,BEN,48750997.62704835
ARE,BFA,4671676.41602559
ARE,BGD,342844093.13552856
ARE,BGR,19650090.345274854
ARE,BHR,1227427037.5250065
ARE,BHS,7899462.84882042
ARE,BIH,1083934.491953377
ARE,BLR,4162952.1066545504
ARE,BLZ,465734.6595526216
ARE,BMU,34523.61939026666
ARE,BOL,2258605.548644498
ARE,BRA,555993627.441445
ARE,BRB,111667.30471265531
ARE,BRN,3937938.4659592644
ARE,BTN,913103.4485180387
ARE,BWA,4887903.915607087
ARE,CAF,2353173.503072565
ARE,CAN,98619757.11082372
